Drug,Drug_Name,label
DB13381,Sodium feredetate,0
DB13421,Edoxudine,0
DB13444,Ioxitalamic acid,0
DB13501,Bendazac,0
DB13503,Tyrothricin,0
DB13518,Alginic acid,0
DB13520,Metergoline,0
DB13521,Alipogene tiparvovec,0
DB13532,Cyclopenthiazide,0
DB13583,Mephenesin,0
DB13595,Almasilate,0
DB13615,Mifamurtide,0
DB13620,Potassium gluconate,0
DB13624,Methoxyphenamine,0
DB13628,Ethyl hydroxybenzoate,0
DB13657,Benorilate,0
DB13680,Naftazone,0
DB13682,Cefpirome,0
DB13707,Sodium tartrate,0
DB13711,Tritoqualine,0
DB13720,Diphemanil,0
DB13743,Sodium aurotiosulfate,0
DB13746,Bioallethrin,0
DB13747,Trolamine,0
DB13749,Magnesium gluconate,0
DB13751,Glycyrrhizic acid,0
DB13761,Tilactase,0
DB13766,Lidoflazine,0
DB13781,Xamoterol,0
DB13783,Acemetacin,0
DB13800,Calcium levulinate,0
DB13801,Muzolimine,0
DB13813,Iodoform,0
DB13838,Noxytiolin,0
DB13848,Fluorodopa (18F),0
DB13851,Artemotil,0
DB13853,Anethole trithione,0
DB13854,Gamolenic acid,0
DB13858,Dimazole,0
DB13867,Fluticasone,0
DB13872,Lormetazepam,0
DB13873,Fenofibric acid,0
DB13874,Enasidenib,0
DB13878,Pibrentasvir,0
DB13879,Glecaprevir,0
DB13881,Tisagenlecleucel,0
DB13882,Methyl nicotinate,0
DB13883,Coral snake (micrurus fulvius) immune globulin antivenin (equine),0
DB13884,Albutrepenonacog alfa,0
DB13885,Ferric subsulfate,0
DB13886,Human cytomegalovirus immune globulin,0
DB13887,Meningococcal polysaccharide vaccine group W-135,0
DB13888,Meningococcal polysaccharide vaccine group Y,0
DB13889,Meningococcal polysaccharide vaccine group A,0
DB13890,Meningococcal polysaccharide vaccine group C,0
DB13891,Crotalus scutulatus antivenin,0
DB13892,Crotalus atrox antivenin,0
DB13893,Crotalus adamanteus antivenin,0
DB13894,Agkistrodon piscivorus antivenin,0
DB13895,Rhus Glabra Pollen,0
DB13896,Talimogene laherparepvec,0
DB13897,Equine Botulinum Neurotoxin E Immune FAB2,0
DB13898,Equine Botulinum Neurotoxin C Immune FAB2,0
DB13899,Equine Botulinum Neurotoxin G Immune FAB2,0
DB13900,Equine Botulinum Neurotoxin A Immune FAB2,0
DB13901,Equine Botulinum Neurotoxin F Immune FAB2,0
DB13902,Equine Botulinum Neurotoxin D Immune FAB2,0
DB13903,Equine Botulinum Neurotoxin B Immune FAB2,0
DB13904,Cat dander extract,0
DB13905,Scorpion (centruroides) immune Fab2 antivenin (equine),0
DB13906,Aloe Vera Leaf,0
DB13907,Fusarium graminearum,0
DB13908,Amylmetacresol,0
DB13909,Bismuth subgallate,0
DB13910,Valproate bismuth,0
DB13911,Phloxine B,0
DB13913,Belladonna,0
DB13915,Axicabtagene ciloleucel,0
DB13923,Emicizumab,0
DB13924,Varicella Zoster Vaccine (Recombinant),0
DB13925,Dotatate gallium Ga-68,0
DB13926,Cenegermin,0
DB13928,Semaglutide,0
DB13931,Netarsudil,0
DB13932,Voretigene neparvovec,0
DB13933,Nonacog beta pegol,0
DB13943,Testosterone cypionate,0
DB13944,Testosterone enanthate,0
DB13946,Testosterone undecanoate,0
DB13947,Testosterone enantate benzilic acid hydrazone,0
DB13949,Ferric cation,0
DB13952,Estradiol acetate,0
DB13953,Estradiol benzoate,0
DB13954,Estradiol cypionate,0
DB13955,Estradiol dienanthate,0
DB13956,Estradiol valerate,0
DB13959,Medium-chain triglycerides,0
DB13960,Bronopol,0
DB13961,Fish oil,0
DB13962,Calcium saccharate,0
DB13964,Peanut oil,0
DB13965,Sarracenia Purpurea,0
DB13966,Isopropyl myristate,0
DB13967,Patent Blue,0
DB13968,Plasma protein fraction (human),0
DB13970,Dioctyldimonium,0
DB13971,Vanadium,0
DB13972,Racemethionine,0
DB13973,Remestemcel-L,0
DB13974,Passiflora incarnata flower,0
DB13976,Sulesomab,0
DB13977,Potassium carbonate,0
DB13979,Besilesomab,0
DB13980,Copper Cu-64,0
DB13981,Nomegestrol acetate,0
DB13982,Lutetium Lu-177,0
DB13985,Lutetium Lu 177 dotatate,0
DB13987,Strontium chloride,0
DB13995,Ferric pyrophosphate citrate,0
DB13996,Magnesium acetate,0
DB13997,Baloxavir marboxil,0
DB13998,Lonoctocog alfa,0
DB13999,Moroctocog alfa,0
DB14001,alpha-Tocopherol succinate,0
DB14002,D-alpha-Tocopherol acetate,0
DB14003,alpha-Tocopherol acetate,0
DB14004,Tildrakizumab,0
DB14005,Dimethicone 410,0
DB14006,Choline salicylate,0
DB14007,Pentetic acid,0
DB14012,Burosumab,0
DB14015,Sodium bisulfite,0
DB14016,Ox bile extract,0
DB14018,Bromotheophylline,0
DB14019,Fosnetupitant,0
DB14020,Benzoin,0
DB14022,Typhoid vaccine,0
DB14033,Acetyl sulfisoxazole,0
DB14039,Erenumab,0
DB14040,Eptinezumab,0
DB14041,Fremanezumab,0
DB14042,Galcanezumab,0
DB14046,Dichlorobenzene,0
DB14048,Sodium zirconium cyclosilicate,0
DB14075,Imidurea,0
DB14078,Medronic acid,0
DB14082,Betiatide,0
DB14083,Bisphenol A diglycidyl ether,0
DB14084,Butylparaben,0
DB14086,Cianidanol,0
DB14089,Dimercaptosuccinic acid,0
DB14096,"1,2-icosapentoyl-sn-glycero-3-phosphoserine",0
DB14099,"1,2-Distearoyllecithin",0
DB14100,Pork Collagen,0
DB14101,Soy isoflavones,0
DB14104,Linoleic acid,0
DB14105,"Sodium 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol)",0
DB14106,Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate,0
DB14109,alpha-Arbutin,0
DB14110,Butylene glycol,0
DB14112,Human vaccinia virus immune globulin,0
DB14113,Black widow spider antivenin (equine),0
DB14114,Viper antivenom,0
DB14115,Human botulinum neurotoxin A/B immune globulin,0
DB14116,Silodrate,0
DB14120,Phenylethyl resorcinol,0
DB14123,Racementhol,0
DB14139,Hydroxyethyl ethylcellulose,0
DB14141,p-Phenylenediamine,0
DB14143,Distearyldimonium,0
DB14148,Human albumin microspheres,0
DB14150,Chloric acid,0
DB14151,Phosphorus,0
DB14156,Synthetic camphor,0
DB14158,Microcrystalline cellulose,0
DB14159,Oxidronic acid,0
DB14162,Northern bluefin tuna,0
DB14163,Anthoxanthum odoratum,0
DB14164,Betula lenta whole,0
DB14165,Culex pipiens,0
DB14166,Rumex acetosella whole,0
DB14167,Rumex crispus top,0
DB14168,Sarocladium strictum,0
DB14169,Salix nigra bark,0
DB14170,Artemisia vulgaris root,0
DB14171,Penicillium glaucum,0
DB14172,Evernia prunastri,0
DB14173,Diazolidinylurea,0
DB14174,Dipentamethylenethiuram disulfide,0
DB14175,alpha-Amyl cinnamaldehyde,0
DB14176,Benzylparaben,0
DB14177,Propylparaben,0
DB14178,Tetramethylthiuram monosulfide,0
DB14179,Phleum pratense top,0
DB14180,Nickel sulfate,0
DB14181,Lanolin alcohols,0
DB14182,Dichromate,0
DB14183,Geraniol,0
DB14184,Cinnamaldehyde,0
DB14185,Aripiprazole lauroxil,0
DB14186,Cinnamyl alcohol,0
DB14187,Hydroxycitronellal,0
DB14188,Isoeugenol,0
DB14189,Ethylenediamine,0
DB14190,p-tert-Butylphenol-formaldehyde resin (low molecular weight),0
DB14191,Diphenylguanidine,0
DB14192,"N,N'-diphenyl-1,4-phenylenediamine",0
DB14193,Ditiocarb zinc,0
DB14194,Zinc dibutyldithiocarbamate,0
DB14195,4-(Isopropylamino)diphenylamine,0
DB14196,"N-Cyclohexyl-N'-phenyl-1,4-phenylenediamine",0
DB14197,Methylchloroisothiazolinone,0
DB14198,Quaternium-15,0
DB14199,Bromothalonil,0
DB14200,Thiohexam,0
DB14201,"2,2'-Dibenzothiazyl disulfide",0
DB14202,Morpholinylmercaptobenzothiazole,0
DB14203,Disperse Blue 106,0
DB14206,Cobalt chloride,0
DB14211,Fanolesomab,0
DB14212,Methylparaben,0
DB14219,Monomethyl fumarate,0
DB14222,Bifidobacterium longum infantis,0
DB14230,Albumin Aggregated,0
DB14233,Egg phospholipids,0
DB14235,Bilberry,0
DB14237,Echinacea angustifolia root,0
DB14238,Echinacea purpurea flowering top,0
DB14239,Echinacea purpurea,0
DB14240,Echinacea,0
DB14241,"Caviar, unspecified",0
DB14242,Honey,0
DB14245,"Snail, unspecified",0
DB14252,Jojoba oil,0
DB14253,Avena sativa flowering top,0
DB14254,Aloe vera flower,0
DB14256,Centella asiatica,0
DB14257,Aloe ferox leaf,0
DB14258,Elm,0
DB14262,Bird pepper,0
DB14263,Calendula officinalis flower,0
DB14267,Rumex crispus whole,0
DB14273,Ocimum tenuiflorum top,0
DB14274,Salix alba bark,0
DB14275,Indian frankincense,0
DB14276,Turmeric,0
DB14278,Carthamus tinctorius flower bud,0
DB14279,Corydalis ambigua tuber,0
DB14280,Lonicera caprifolium flower,0
DB14283,Angelica archangelica root,0
DB14288,Kaempferia galanga root,0
DB14289,Larix sibirica wood,0
DB14291,Wormwood,0
DB14303,Eleuthero,0
DB14312,Glycyrrhiza glabra,0
DB14320,Eucalyptus globulus leaf,0
DB14324,Apricot kernel oil,0
DB14327,Purslane,0
DB14331,Heterotheca inuloides flower,0
DB14332,Inonotus obliquus fruiting body,0
DB14333,Nelumbo nucifera flower,0
DB14338,Atractylodes lancea root oil,0
DB14339,Scutellaria lateriflora,0
DB14343,Arnica montana flower,0
DB14349,Equisetum arvense top,0
DB14350,Inula helenium root,0
DB14351,Usnea barbata,0
DB14352,Azadirachta indica leaf,0
DB14353,Zanthoxylum clava-herculis whole,0
DB14357,Chamomile,0
DB14360,Saw palmetto,0
DB14361,Rice bran,0
DB14375,Milk thistle,0
DB14382,Influenza A virus A/California/7/2009 (H1N1)-like hemagglutinin antigen (formaldehyde inactivated),0
DB14383,Influenza A virus A/California/7/2009 X-179A (H1N1) hemagglutinin antigen (formaldehyde inactivated),0
DB14384,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (formaldehyde inactivated),0
DB14385,Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (formaldehyde inactivated),0
DB14386,Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) hemagglutinin antigen (formaldehyde inactivated),0
DB14387,Influenza B virus B/Texas/6/2011 hemagglutinin antigen (formaldehyde inactivated),0
DB14388,Bordetella pertussis toxoid antigen (formaldehyde inactivated),0
DB14389,Influenza A virus A/Texas/50/2012 X-223A (H3N2) hemagglutinin antigen (formaldehyde inactivated),0
DB14390,Influenza B virus B/Massachusetts/2/2012 hemagglutinin antigen (formaldehyde inactivated),0
DB14391,Influenza A virus A/Christchurch/16/2010 NIB-74 (H1N1) hemagglutinin antigen (propiolactone inactivated),0
DB14392,Influenza A virus A/Texas/50/2012 X-223 (H3N2) hemagglutinin antigen (propiolactone inactivated),0
DB14393,Influenza B virus B/Massachusetts/2/2012 hemagglutinin antigen (propiolactone inactivated),0
DB14394,Influenza A virus A/California/7/2009 (H1N1) live (attenuated) antigen,0
DB14395,Influenza A virus A/Victoria/361/2011 (H3N2) live (attenuated) antigen,0
DB14396,Influenza B virus B/Wisconsin/1/2010 live (attenuated) antigen,0
DB14397,Influenza B virus B/Massachusetts/2/2012 BX-51B hemagglutinin antigen (formaldehyde inactivated),0
DB14398,"Influenza A virus A/Brisbane/10/2010 (H1N1) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB14399,"Influenza A virus A/Texas/50/2012 X-223A (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB14400,"Influenza B virus B/Massachusetts/2/2012 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB14401,Influenza B virus B/Massachusetts/2/2012 BX-51B hemagglutinin antigen (propiolactone inactivated),0
DB14402,Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) hemagglutinin antigen (propiolactone inactivated),0
DB14403,Influenza B virus B/Phuket/3073/2013 hemagglutinin antigen (propiolactone inactivated),0
DB14404,Influenza A virus A/California/7/2009 X-181 (H1N1) hemagglutinin antigen (formaldehyde inactivated),0
DB14405,Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) hemagglutinin antigen (formaldehyde inactivated),0
DB14406,Influenza B virus B/Brisbane/9/2014 hemagglutinin antigen (formaldehyde inactivated),0
DB14407,Influenza B virus B/Phuket/3073/2013 hemagglutinin antigen (formaldehyde inactivated),0
DB14408,Influenza A virus A/South Australia/55/2014 IVR-175 (H3N2) hemagglutinin antigen (propiolactone inactivated),0
DB14409,Human adenovirus e serotype 4 strain cl-68578 antigen,0
DB14410,Human adenovirus b serotype 7,0
DB14411,Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) hemagglutinin antigen (propiolactone inactivated),0
DB14412,Influenza B virus B/Hubei-Wujiagang/158/2009 BX-39 hemagglutinin antigen (propiolactone inactivated),0
DB14413,Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) hemagglutinin antigen (formaldehyde inactivated),0
DB14414,"Influenza A virus A/California/7/2009 X-179A (H1N1) hemagglutinin antigen (UV, formaldehyde inactivated)",0
DB14415,"Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) hemagglutinin antigen (UV, formaldehyde inactivated)",0
DB14416,"Influenza B virus B/Phuket/3073/2013 hemagglutinin antigen (UV, formaldehyde inactivated)",0
DB14417,Influenza A virus A/Hong Kong/4801/2014 (H3N2) recombinant hemagglutinin antigen,0
DB14418,Influenza B virus B/Brisbane/60/2008 recombinant hemagglutinin antigen,0
DB14419,Influenza A virus A/Christchurch/16/2010 NIB-74XP (H1N1) hemagglutinin antigen (formaldehyde inactivated),0
DB14420,"Influenza A virus A/South Australia/55/2014 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB14421,"Influenza B virus B/Utah/9/2014 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB14422,Influenza A virus A/Michigan/45/2015 X-275 (H1N1) hemagglutinin antigen (formaldehyde inactivated),0
DB14423,Influenza A virus A/Michigan/45/2015 (H1N1) recombinant hemagglutinin antigen,0
DB14424,Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) hemagglutinin antigen (propiolactone inactivated),0
DB14425,Influenza A virus A/Slovenia/2903/2015 (H1N1) live (attenuated) antigen,0
DB14426,Influenza A virus A/New caledonia/71/2014 (H3N2) live (attenuated) antigen,0
DB14427,Neisseria meningitidis group a capsular oligosaccharide diphtheria crm197 protein conjugate antigen,0
DB14428,Neisseria meningitidis group c capsular oligosaccharide diphtheria crm197 protein conjugate antigen,0
DB14429,Neisseria meningitidis group w-135 capsular oligosaccharide diphtheria crm197 protein conjugate antigen,0
DB14430,Neisseria meningitidis group y capsular oligosaccharide diphtheria crm197 protein conjugate antigen,0
DB14431,Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (propiolactone inactivated),0
DB14432,Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (formaldehyde inactivated),0
DB14433,"Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB14434,"Influenza A virus A/Singapore/gp2050/2015 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB14435,"Influenza B virus B/Hong Kong/259/2010 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB14436,"Influenza A virus A/Hong Kong/4801/2014 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB14437,"Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) hemagglutinin antigen (UV, formaldehyde inactivated)",0
DB14438,"Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) hemagglutinin antigen (UV, formaldehyde inactivated)",0
DB14439,"Influenza B virus B/Brisbane/60/2008 hemagglutinin antigen (UV, formaldehyde inactivated)",0
DB14440,Influenza A virus A/Singapore/GP1908/2015 IVR-180A (H1N1) hemagglutinin antigen (propiolactone inactivated),0
DB14441,Influenza B virus B/Brisbane/46/2015 hemagglutinin antigen (propiolactone inactivated),0
DB14442,Influenza B virus B/Phuket/3073/2013 BVR-1B hemagglutinin antigen (propiolactone inactivated),0
DB14443,Vibrio cholerae CVD 103-HgR strain live antigen,0
DB14444,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),0
DB14445,Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (formaldehyde inactivated),0
DB14446,Influenza A virus A/South Dakota/6/2007 (H1N1) live (attenuated) antigen,0
DB14447,Influenza A virus A/Uruguay/716/2007(H3N2) live (attenuated) antigen,0
DB14449,Influenza A virus A/Perth/16/2009 (H3N2) live (attenuated) antigen,0
DB14450,Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (formaldehyde inactivated),0
DB14451,Influenza B virus B/Texas/6/2011 antigen (formaldehyde inactivated),0
DB14452,Influenza A virus A/Texas/50/2012 X-223A (H3N2) antigen (formaldehyde inactivated),0
DB14453,Influenza B virus B/Massachusetts/2/2012 antigen (formaldehyde inactivated),0
DB14454,Influenza B virus B/Massachusetts/2/2012 BX-51B antigen (formaldehyde inactivated),0
DB14455,Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (formaldehyde inactivated),0
DB14456,Influenza B virus B/Brisbane/9/2014 antigen (formaldehyde inactivated),0
DB14457,Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) antigen (formaldehyde inactivated),0
DB14458,Influenza A virus A/Michigan/45/2015 X-275 (H1N1) antigen (formaldehyde inactivated),0
DB14459,Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) antigen (propiolactone inactivated),0
DB14460,Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) antigen (propiolactone inactivated),0
DB14461,Influenza A virus A/Singapore/gp1908/2015 IVR-180 (H1N1) antigen (formaldehyde inactivated),0
DB14462,"Influenza A virus A/Singapore/GP1908/2015 IVR-180 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)",0
DB14463,"Influenza A virus A/Singapore/GP2050/2015 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",0
DB14464,"Influenza B virus B/Hong Kong/259/2010 antigen (MDCK cell derived, propiolactone inactivated)",0
DB14465,"Influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",0
DB14466,"Influenza A virus A/Singapore/GP1908/2015 IVR-180 (H1N1) antigen (UV, formaldehyde inactivated)",0
DB14467,"Influenza A virus A/Hong Kong/4801/2014 X-263B (H3N2) antigen (UV, formaldehyde inactivated)",0
DB14468,Influenza A virus A/Singapore/GP1908/2015 IVR-180A (H1N1) antigen (propiolactone inactivated),0
DB14469,Influenza B virus B/Brisbane/46/2015 antigen (propiolactone inactivated),0
DB14470,Influenza B virus B/Phuket/3073/2013 BVR-1B antigen (propiolactone inactivated),0
DB14473,Beroctocog alfa,0
DB14475,L-Lactic acid,0
DB14476,DL-alpha-Tocopherol,0
DB14477,DL-alpha tocopheryl acetate,0
DB14478,Povidone K30,0
DB14481,Calcium phosphate dihydrate,0
DB14482,Sodium ascorbate,0
DB14483,Calcium ascorbate,0
DB14484,Magnesium ascorbate,0
DB14485,Zinc ascorbate,0
DB14486,Niacinamide ascorbate,0
DB14487,Zinc acetate,0
DB14488,Ferrous gluconate,0
DB14489,Ferrous succinate,0
DB14490,Ferrous ascorbate,0
DB14491,Ferrous fumarate,0
DB14496,Sodium molybdate,0
DB14498,Potassium acetate,0
DB14499,Potassium sulfate,0
DB14500,Potassium,0
DB14501,Ferrous glycine sulfate,0
DB14502,"Sodium phosphate, dibasic",0
DB14503,"Sodium phosphate, monobasic, unspecified form",0
DB14504,"Sodium phosphate, dibasic, unspecified form",0
DB14505,Sodium borate,0
DB14506,Lithium hydroxide,0
DB14507,Lithium citrate,0
DB14509,Lithium carbonate,0
DB14512,Mometasone furoate,0
DB14513,Magnesium,0
DB14517,Aluminium phosphate,0
DB14518,Aluminum acetate,0
DB14520,Tetraferric tricitrate decahydrate,0
DB14527,Chromic nitrate,0
DB14528,Chromium gluconate,0
DB14529,Chromium nicotinate,0
DB14530,Chromous sulfate,0
DB14533,Zinc chloride,0
DB14539,Hydrocortisone acetate,0
DB14540,Hydrocortisone butyrate,0
DB14541,Hydrocortisone cypionate,0
DB14542,Hydrocortisone phosphate,0
DB14543,Hydrocortisone probutate,0
DB14544,Hydrocortisone valerate,0
DB14545,Hydrocortisone succinate,0
DB14548,"Zinc sulfate, unspecified form",0
DB14550,Gallium chloride Ga-67,0
DB14554,Dotatate,0
DB14558,Influenza A virus A/Singapore/INFIMH-16-0019/2016 NIB-104 (H3N2) antigen (formaldehyde inactivated),0
DB14559,Influenza B virus B/Maryland/15/2016 BX-69A antigen (formaldehyde inactivated),0
DB14560,"Influenza A virus A/Singapore/INFIMH-16-0019/2016 IVR-186 (H3N2) antigen (UV, formaldehyde inactivated)",0
DB14561,"Influenza B virus B/Maryland/15/2016 BX-69A antigen (UV, formaldehyde inactivated)",0
DB14562,Andexanet alfa,0
DB14566,Lavender oil,0
DB14567,Brown iron oxide,0
DB14568,Ivosidenib,0
DB14569,Tedizolid,0
DB14574,Cobalt,0
DB14575,Eslicarbazepine,0
DB14582,Patisiran,0
DB14583,Segesterone acetate,0
DB14585,Plantago ovata seed,0
DB14586,Citrus bioflavonoids,0
DB14587,Influenza A virus A/Singapore/INFIMH-16-0019/2016 IVR-186 (H3N2) antigen (formaldehyde inactivated),0
DB14591,Influenza B virus B/Maryland/15/2016 antigen (formaldehyde inactivated),0
DB14592,Influenza A virus A/Singapore/INFIMH-16-0019/2016 IVR-186 (H3N2) antigen (propiolactone inactivated),0
DB14593,Influenza B virus B/Maryland/15/2016 antigen (propiolactone inactivated),0
DB14594,Influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) recombinant hemagglutinin antigen,0
DB14595,Influenza B virus B/Maryland/15/2016 recombinant hemagglutinin antigen,0
DB00873,Loteprednol,0
DB14597,Lanadelumab,0
DB14598,Edetate calcium disodium anhydrous,0
DB14600,Edetate disodium anhydrous,0
DB14601,Barley malt syrup,0
DB14602,"Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (UV, formaldehyde inactivated)",0
DB14603,"Influenza B virus B/Hubei-Wujiagang/158/2009 BX-39 antigen (UV, formaldehyde inactivated)",0
DB14604,"Influenza A virus A/Texas/50/2012 X-223A (H3N2) antigen (UV, formaldehyde inactivated)",0
DB14605,"Influenza B virus B/Massachusetts/2/2012 BX-51B antigen (UV, formaldehyde inactivated)",0
DB14606,Influenza A virus A/Texas/50/2012 (H3N2) live (attenuated) antigen,0
DB14607,Influenza B virus B/Massachusetts/2/2012 live (attenuated) antigen,0
DB14608,"Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",0
DB14609,"Influenza B virus B/Wisconsin/1/2010) antigen (MDCK cell derived, propiolactone inactivated)",0
DB14610,Influenza B virus B/Hubei-Wujiagang/158/2009 BX-39 antigen (formaldehyde inactivated),0
DB14611,"Influenza A virus A/Victoria/210/2009 X-187 (H3N2) antigen (UV, formaldehyde inactivated)",0
DB14612,"Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (UV, formaldehyde inactivated)",0
DB14613,"Serum, horse",0
DB14614,"Influenza A virus A/Victoria/210/2009 X-187 (H3N2) hemagglutinin antigen (UV, formaldehyde inactivated)",0
DB14615,Influenza A virus A/Uruguay/716/2007(H3N2) antigen (formaldehyde inactivated),0
DB14616,Influenza A virus A/Brisbane/59/2007 (H1N1) antigen (formaldehyde inactivated),0
DB14617,Influenza A virus A/Uruguay/716/2007(H3N2) hemagglutinin antigen (formaldehyde inactivated),0
DB14618,Influenza A virus A/Brisbane/59/2007 (H1N1) hemagglutinin antigen (formaldehyde inactivated),0
DB14619,Influenza A virus A/Uruguay/716/2007(H3N2) antigen (propiolactone inactivated),0
DB14620,Influenza A virus A/Brisbane/59/2007(H1N1) antigen (propiolactone inactivated),0
DB14627,Oxyphenisatin acetate,0
DB14631,Prednisolone phosphate,0
DB14632,Prednisolone tebutate,0
DB14638,Diloxanide furoate,0
DB14642,Lypressin,0
DB14643,Methylprednisolone aceponate,0
DB14644,Methylprednisolone hemisuccinate,0
DB14646,Prednisone acetate,0
DB14649,Dexamethasone acetate,0
DB14650,Menadiol diphosphate,0
DB14655,Drostanolone propionate,0
DB14656,Chlorphenesin carbamate,0
DB14657,Paramethasone acetate,0
DB14658,Chloramphenicol palmitate,0
DB14669,Betamethasone phosphate,0
DB14674,Estramustine phosphate,0
DB14677,Gestonorone caproate,0
DB14684,Calcium polycarbophil,0
DB14685,Adenovirus type 7 vaccine live,0
DB14689,Rosemary oil,0
DB14690,Ginger oil,0
DB14691,Willow bark,0
DB14692,Turmeric oil,0
DB14693,Atractylodes lancea root,0
DB14694,Beef liver,0
DB14696,Influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) live (attenuated) antigen,0
DB14697,Influenza B virus B/Colorado/06/2017 live (attenuated) antigen,0
DB14698,"Influenza A virus A/Brisbane/59/2007(H1N1) hemagglutinin antigen (UV,formaldehyde inactivated)",0
DB14699,"Influenza A virus A/Uruguay/716/2007(H3N2) hemagglutinin antigen (UV,formaldehyde inactivated)",0
DB14700,Damoctocog alfa pegol,0
DB14702,Sodium metavanadate,0
DB14703,Dexamethasone metasulfobenzoate,0
DB14707,Cemiplimab,0
DB14709,Bean,0
DB14710,Camponotus pennsylvanicus,0
DB14711,"Smallpox (Vaccinia) Vaccine, Live",0
DB14712,Elapegademase,0
DB14713,Inotersen,0
DB14723,Larotrectinib,0
DB14724,Emapalumab,0
DB14725,Cefamandole nafate,0
DB14730,Calaspargase pegol,0
DB14731,Tagraxofusp,0
DB14738,Turoctocog alfa pegol,0
DB14740,Hyaluronidase,0
DB14741,Luteinizing hormone,0
DB00781,Polymyxin B,0
DB14749,Polygala senega root,0
DB14751,Mecasermin rinfabate,0
DB14752,Racephedrine,0
DB14753,Hydroxystilbamidine,0
DB14754,Solriamfetol,0
DB14757,Agrostis gigantea top,0
DB14758,Catfish,0
DB14759,Red pepper,0
DB14761,Remdesivir,0
DB14762,Risankizumab,0
DB14763,Cycloguanil,0
DB14764,"Dengue tetravalent vaccine, live",0
DB14783,Diroximel fumarate,0
DB14811,Isatuximab,0
DB14840,Ripretinib,0
DB14845,Filgotinib,0
DB14864,Brolucizumab,0
DB14879,Cefiderocol,0
DB14881,Oliceridine,0
DB14895,Vibegron,0
DB14901,Inclisiran,0
DB14914,Flortaucipir F-18,0
DB14962,Trastuzumab deruxtecan,0
DB14975,Voxelotor,0
DB14999,Human interferon beta,0
DB15005,Viltolarsen,0
DB15035,Zanubrutinib,0
DB15044,Tafasitamab,0
DB15066,Givosiran,0
DB15067,Volanesorsen,0
DB15091,Upadacitinib,0
DB15093,Somapacitan,0
DB15102,Pemigatinib,0
DB15119,Ropeginterferon alfa-2b,0
DB15233,Avapritinib,0
DB15248,Bulevirtide,0
DB15258,Imlifidase,0
DB15271,Crizanlizumab,0
DB15274,Pertussis vaccine,0
DB15305,Risdiplam,0
DB15328,Ubrogepant,0
DB15373,Tilmanocept,0
DB15444,Elexacaftor,0
DB15465,Benzhydrocodone,0
DB15467,Cinoxate,0
DB15473,Haemagglutinin-strain B (Victoria),0
DB15474,Haemagglutinin-strain B (Yamagata),0
DB15475,Haemagglutinin-strain A(H3N2),0
DB15476,Haemagglutinin-strain A(H1N1),0
DB15477,Alloin,0
